eval/mean_ep_length,train/n_updates,train/learning_rate,train/std,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,eval/success_rate,time/total_timesteps,eval/mean_reward,train/loss,train/value_loss,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,reward/env_1,distance_reward/env_1,success_rate/env_1,pose_reward/env_1,distance_reward/env_2,reward/env_2,success_rate/env_2,pose_reward/env_2,reward/env_3,distance_reward/env_3,success_rate/env_3,pose_reward/env_3,pose_reward/env_4,distance_reward/env_4,reward/env_4,success_rate/env_4,pose_reward/env_5,reward/env_5,success_rate/env_5,distance_reward/env_5,pose_reward/env_6,success_rate/env_6,distance_reward/env_6,reward/env_6,success_rate/env_7,reward/env_7,distance_reward/env_7,pose_reward/env_7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1717.6237452305654,3.6130597296380387,-17759.974113005515,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2932.519921812639,-25037.02151122008,0.0,1.66800327596614,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1976.9903708935285,0.0,4.302141752689044,-19236.039374845004,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18049.824158343694,2.109346112274465,-1764.4283725028824
102.0,,,,,,,,,,0.0,408000,-2315.5361126800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,250,0.0003,0.9842911958694458,0.03143310546875,-1.1920928955078125e-07,-9.822776888310909,0.0043361364,-0.002683594198060746,0.2,,,,118708.0859375,268096.2745117188,-21651.408504621628,-2383.009892471923,0.0,3.26014170164607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-17749.70002017091,3.8629573475266343,0.0,-1737.1612940426742,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.635758608043192,-19051.93414686336,0.0,-1949.3064497519338,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-18161.144941686325,4.564216841795311,0.0,-1804.1033737895143,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2018.585959458965,3.655446151162577,-19473.493079846863,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1790.516819446729,-18110.31513761457,0.0,5.28262984430249,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1771.4195462332698,0.0,4.82492399795091,-17982.47773341196,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-20874.781681470304,2.63996039422163,-2255.61857397261
102.0,260,0.0003,0.9828179478645325,0.01536865234375,-1.1920928955078125e-07,-9.810484327375889,0.0034560312,-0.0014712905282067367,0.2,0.0,432000,-1805.11195359,104054.5,234120.2381591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,0.0003,0.9808988571166992,0.013336181640625,0.0,-9.795277845859527,0.0030792574,-0.002024165586226445,0.2,,,,92225.5859375,194348.4810546875,-17877.107176025795,-1766.1807179240743,0.0,5.314521919777731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-18660.61729276693,2.501551969846124,0.0,-1894.619434097674,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.112206976482408,-17320.72101949473,0.0,-1672.74737689226,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-20315.64064456744,4.301646881997671,0.0,-2172.9234209765677,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1937.9885803948494,5.0835183048395445,-18937.340372540086,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1439.260271197252,-15913.145575066072,0.0,5.387675352906054,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1433.8664616924775,0.0,3.652129883991457,-15913.19599085091,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-17259.429858077132,5.127299595964749,-1665.2139426088256
102.0,,,,,,,,,,0.0,456000,-1684.50596293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,280,0.0003,0.9838910698890686,0.018572998046875,0.0,-9.802688020467759,0.0037978028,-0.0021046399051556364,0.2,,,,68424.0234375,179485.68878173828,-15455.796480123961,-1370.7571925838922,0.0,3.609445896573642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-18837.836555765174,3.8094291800781375,0.0,-1934.6305218076038,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.506600638453983,-16124.352864551383,0.0,-1490.747078063679,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-18324.435331270375,3.1994650424868865,0.0,-1834.953686920888,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1610.7901633539063,3.467018391727403,-16924.84886977309,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1461.2403369443323,-15964.803180588948,0.0,3.924806846174168,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1727.6354527597618,0.0,4.043002436792723,-17568.46470193777,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-19607.585073677164,2.3512816122594846,-2070.797127225115
102.0,290,0.0003,0.9840261340141296,0.0294921875,-1.1920928955078125e-07,-9.81032590866089,0.004023237,-0.0024397221963226912,0.2,0.0,480000,-2498.41523603,75949.96875,203693.200390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,300,0.0003,0.9807230830192566,0.033172607421875,0.0,-9.793674136698247,0.005160656,-0.002726296062246547,0.2,,,,128569.2265625,247598.20346679687,-17083.967799529575,-1655.9130882431666,0.0,2.9034549882405276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-19551.204068499326,2.910237121966273,0.0,-2059.1259152051857,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.372706617849674,-17766.51911193992,0.0,-1767.8075586078346,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-17031.840929698392,4.08770202510352,0.0,-1640.4095236415073,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1943.6901935329163,2.999368492222635,-18765.05495024415,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2299.297393870237,-21013.425055083866,0.0,2.2115513562598803,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1657.588998432988,0.0,3.7205593802109456,-17149.120634316692,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-19005.807093908188,2.3426243868123566,-1980.158806704836
102.0,,,,,,,,,,0.0,504000,-1709.1544255400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,310,0.0003,0.9829641580581665,0.02984619140625,1.1920928955078125e-07,-9.793830536305904,0.0047866264,-0.0025042905848749798,0.2,,,,82862.734375,174004.28367919923,-17660.719510519928,-1760.3941711515886,0.0,2.5925860649312225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-16866.831158073033,3.6881687831634093,0.0,-1625.8416951286752,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.5306447135127597,-18842.501175249687,0.0,-1954.6291739217897,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-17461.50210038801,1.107063893304035,0.0,-1718.7057472912945,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1558.053371921162,2.4572747888763478,-16509.48658279371,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1611.8422388851127,-16827.194868795144,0.0,2.461427419264354,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1850.3521306713053,0.0,3.450751561392439,-18254.318274659487,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-19419.788161032462,1.1029994271023342,-2040.9160262658584
102.0,320,0.0003,0.9850406050682068,0.0253173828125,0.0,-9.811795647442342,0.00414446,-0.002094903911165602,0.2,0.0,528000,-2289.37131146,85321.2734375,184939.8952270508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,330,0.0003,0.9867313504219055,0.012249755859375,-1.1920928955078125e-07,-9.82312564253807,0.0029590228,-0.0010876990792894504,0.2,,,,79749.1328125,187305.39793701173,-15453.779741051181,-1399.5111049576662,0.0,2.866148115796886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-17952.450381414226,2.8311144343319223,0.0,-1807.0878446700312,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.511764440417799,-17746.84887534836,0.0,-1777.8349103318164,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-18666.578920375065,4.686702189209553,0.0,-1937.2981889183877,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2260.3921785500893,3.052254546363396,-20652.9495440223,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1829.1105325847345,-18075.01808127427,0.0,4.7591857056895615,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1440.7027148979578,0.0,4.476056407840001,-15780.269950940685,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16209.12846674883,3.638269997489304,-1518.341347788955
102.0,,,,,,,,,,0.0,552000,-2288.73794476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,340,0.0003,0.9856270551681519,0.02701416015625,0.0,-9.820338790118694,0.0045759273,-0.0020721933457025442,0.2,,,,77956.265625,188179.68735351562,-17428.703846729004,-1730.9524970868727,0.0,5.153522632035704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-16278.224135027174,4.618553249419391,0.0,-1547.504242420612,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.534589212932431,-19262.077699756515,0.0,-2039.7292058390178,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-15874.170584990803,3.4487409558648707,0.0,-1473.825505120992,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2090.32201684476,4.698825749123598,-19607.64914657383,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1943.7166704043518,-18713.960054816747,0.0,5.374994601558319,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1849.5435333063226,0.0,4.88148641040466,-18181.882281375474,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-15373.868436092689,4.3062619883140245,-1383.4660013370892
102.0,350,0.0003,0.9811869859695435,0.03125,0.0,-9.801750631630421,0.004895929,-0.0027536626223081838,0.2,0.0,576000,-1826.4030650500001,68025.8671875,182824.9154785156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,360,0.0003,0.9804588556289673,0.041265869140625,0.0,-9.78781798183918,0.0050289864,-0.0036927739864040634,0.2,,,,114704.3203125,285716.0914794922,-17020.830287596742,-1666.1109301778479,0.0,2.957548911724814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-20123.667478415646,1.3651048327090145,0.0,-2194.324684568649,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.9743716213272693,-18594.45089784684,0.0,-1923.897854595801,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-17796.070122986126,4.723777469952156,0.0,-1808.9171313009729,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2097.59201348973,1.0638239827137157,-19584.079137042096,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1481.5578541234938,-15853.408508637072,0.0,3.8081026839815375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2098.929268190314,0.0,1.9140270541452893,-19576.001446817085,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-17795.79114696728,3.3935025301830546,-1801.3736936913988
102.0,,,,,,,,,,0.0,600000,-1714.3827726300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,370,0.0003,0.978790283203125,0.037335205078125,0.0,-9.776109285652637,0.00508088,-0.0033263333709328434,0.2,,,,60440.1796875,139210.50220947264,-17944.296209201802,-1842.4585898402768,0.0,2.8942216399766574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-16282.752507002433,3.108916015690548,0.0,-1562.9160005161004,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.672731781397352,-16137.821471907639,0.0,-1539.9913104326743,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-19136.65577464766,1.7546772698398447,0.0,-2041.8789730444514,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1847.9957578043031,1.4184887190877296,-18068.373614511278,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1475.8687036693018,-15787.203762652338,0.0,4.319743227254624,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1483.4500756244659,0.0,4.213473734495469,-15782.329611339825,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-14253.00689737572,3.2484125474789156,-1225.0978954434302
102.0,380,0.0003,0.9750094413757324,0.049395751953125,0.0,-9.756450475752354,0.0058450517,-0.004176399351490545,0.2,0.0,624000,-1856.1521595499999,89327.8125,165000.5276611328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,390,0.0003,0.9734404683113098,0.033056640625,5.960464477539063e-08,-9.73911831229925,0.0047719083,-0.002201339906969224,0.2,,,,74809.6484375,189675.611328125,-15826.454760210914,-1488.765708158787,0.0,2.5082481236304672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-17428.530960854063,1.5621521789565307,0.0,-1754.9989789879692,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.333609238768667,-15698.394845731626,0.0,-1477.5810835273762,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-17564.527415373483,0.06302458761483477,0.0,-1785.8325938165262,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1918.554755224958,3.025088412497374,-18377.088000874814,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2086.701899395116,-19411.542761253433,0.0,2.4297725195472557,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1352.2213998011055,0.0,1.837279750969047,-15014.214720300797,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16813.152236465732,2.615241064108663,-1659.6556138084027
102.0,,,,,,,,,,0.0,648000,-2223.38863255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400,0.0003,0.9627116918563843,0.0247802734375,0.0,-9.688932655751705,0.0045962916,-0.0021375720931246177,0.2,,,,65664.2421875,128545.62434082032,-14236.211623862062,-1225.593284022217,0.0,1.8763467118788444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-17239.700070738894,2.7951980059852506,0.0,-1735.0935431291362,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.843381761282008,-16236.607170637897,0.0,-1560.792910200931,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-15979.263682261959,2.7441245906279743,0.0,-1529.3030716342932,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1889.2685675842254,4.665807408896963,-18102.52656105195,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1825.3679227676243,-17807.191046153694,0.0,1.9877484086769919,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1381.3537936071011,0.0,2.3945012395166656,-15138.665754205518,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16586.658889161736,2.7062666912053035,-1624.664414884833
102.0,410,0.0003,0.9589868783950806,0.02398681640625,-1.1920928955078125e-07,-9.643637815117836,0.004065412,-0.0020247800013748927,0.2,0.0,672000,-2283.96888526,86810.2109375,152719.91458740234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,420,0.0003,0.9520785212516785,0.0301025390625,0.0,-9.601893131434917,0.00464454,-0.00236549469664169,0.2,,,,53556.91015625,118955.30234375,-17040.14818130459,-1708.6034416976981,0.0,2.7304114802709765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-15076.940417730482,1.2640218817724431,0.0,-1378.102424836852,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.4382017289605615,-16138.368689631603,0.0,-1563.514650000887,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-17590.498578845174,3.1631323658275634,0.0,-1800.2612288400267,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1735.5398217718107,1.7405990797642514,-17200.705336152296,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1403.2059393942184,-15175.585962527799,0.0,1.2599456395808402,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1801.2443828221105,0.0,1.695254126332517,-17616.204772174708,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16516.282511270183,4.035285850519994,-1629.097371062217
102.0,,,,,,,,,,0.0,696000,-1700.3739306999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,430,0.0003,0.945243239402771,0.0414794921875,0.0,-9.55196434855461,0.0055142376,-0.003520348701204057,0.2,,,,73999.6953125,153976.55444335938,-18188.48312097905,-1905.9558182365784,0.0,1.3602980733970624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-16546.321487194764,1.7716203931113532,0.0,-1630.840201592236,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.9359863303405183,-15773.214536052601,0.0,-1503.1534090057728,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-16143.124740695232,2.4501334436034843,0.0,-1563.4859235594763,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1719.647949164736,1.7798245714102487,-17085.11874755992,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1692.5017339518638,-16865.857440877,0.0,1.510493805693481,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1568.7448648013783,0.0,1.4479459514653406,-16151.691513099457,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16107.228633902592,3.651417997177596,-1567.2045236476001
102.0,,,,,,,,,,0.0,720000,-2065.91896912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,450,0.0003,0.94217449426651,0.01815185546875,0.0,-9.517383380234241,0.0037419065,-0.001550174781732494,0.2,0.0,744000,-1592.70566626,45657.8984375,107349.65422363281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-15519.020144576749,-1471.052346104371,0.0,3.635655341591242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-17792.58184516161,3.9859551483974727,0.0,-1846.3295960086648,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.581345372742249,-16359.047947300336,0.0,-1599.0026699228026,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-15139.117619564258,0.9171605745905297,0.0,-1404.1834305019618,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1866.751333368158,3.243363054827188,-17941.567821879973,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1560.2804977690525,-16161.090093343635,0.0,2.3521488784485465,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1360.7048366081365,0.0,2.474200521193916,-14932.9038165216,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16421.33354690384,1.086341123832171,-1603.721932274476
102.0,460,0.0003,0.939210832118988,0.02939453125,-1.1920928955078125e-07,-9.49920764118433,0.004593189,-0.0023764770672642043,0.2,0.0,768000,-1620.37760814,102093.078125,185708.80725097656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14757.122925758362,-1363.1689486948185,0.0,1.300127735091939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-15094.138818140345,0.6028722190825075,0.0,-1414.8076752424765,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.8109892383048134,-16962.94033976717,0.0,-1732.9827125328436,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-16812.002523314644,0.37112185083819926,0.0,-1702.0532090699492,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1368.4207570688236,2.351088875012445,-14774.328009162846,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1468.280603906686,-15382.10689350752,0.0,1.7477883220993051,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1956.3894447564408,0.0,1.0694245764339014,-18336.830121080053,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-15885.858974157087,1.0976489308300492,-1539.4224779570097
102.0,480,0.0003,0.9346294403076172,0.0323486328125,0.0,-9.452344316244126,0.0042255437,-0.0028933646317454986,0.2,0.0,792000,-1614.46720394,78285.515625,180870.4885620117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-15216.740422015286,-1445.1858558104395,0.0,1.2141188078917746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-16759.143921590985,2.102308511792959,0.0,-1701.9746287769551,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.022903554673726,-17821.76675505532,0.0,-1882.9990293972232,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-19438.3438500348,0.16391993317921602,0.0,-2152.069561605656,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2027.4890900036066,2.690365638308401,-18726.702346191818,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2025.6623500099588,-18662.774010837536,0.0,2.185014870366712,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1721.7563824370243,0.0,1.6437859647738498,-16849.585578833452,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-14912.630487401824,2.5826496551128835,-1395.7027308887564
102.0,490,0.0003,0.9323986172676086,0.01844482421875,-2.384185791015625e-07,-9.442854610085487,0.0036072712,-0.0010288040351952078,0.2,0.0,816000,-1478.05288967,77118.640625,172996.57388916015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,500,0.0003,0.9312391877174377,0.0403564453125,1.1920928955078125e-07,-9.428963498771191,0.0048485603,-0.0031350255479992485,0.2,,,,59530.578125,108667.3962158203,-16640.467848564145,-1687.2536200439035,0.0,2.327311949885499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-16815.075591567755,2.8557025702439267,0.0,-1723.8833011648662,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.213398400072697,-16732.002383635994,0.0,-1697.062129006071,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-15896.286543399468,0.5799516652075954,0.0,-1562.1427088984603,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1473.6376140414209,2.1557701246888206,-15407.801063500383,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1596.6671838226312,-16117.619494448993,0.0,2.5489347477921642,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1513.7643249317778,0.0,0.7601848477375275,-15571.934840504211,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16384.913322947534,1.1533322576773428,-1640.4872194156076
102.0,510,0.0003,0.9268471002578735,0.025750732421875,0.0,-9.40629488825798,0.004654706,-0.002000040489838284,0.2,0.0,840000,-1261.96036021,59819.75,126085.77030029296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14155.734858240507,-1275.5587044431165,0.0,0.4212280696987501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-15378.15498012138,2.6195596019970444,0.0,-1483.1603896222352,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.698589935430197,-16605.36428794549,0.0,-1682.9409712596782,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-17315.517738965053,2.3713636337325825,0.0,-1795.6393201279059,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1593.703321563646,2.938683288509532,-16062.497829650809,0.0,,,,,,,,,,,,
